dataset,conversation_id,topic_id,system_turn_idx,utterance_idx,user_index,emotion_top1,emotion_top1_score,p01,p05,p10,pi,cep,uiop,pop_mean_pct,rating_mean,rating_mean_pct,genre_js,genre_entropy,redundancy_new,redundancy_repeated,stereotype_label,stereotype_score_0,stereotype_score_1,emo_desire,emo_neutral,emo_approval,emo_optimism,emo_admiration,emo_curiosity,emo_confusion,emo_realization,emo_disapproval,emo_excitement,emo_surprise,emo_disappointment,emo_annoyance,emo_sadness,emo_love,emo_joy,emo_gratitude,rec_turn_order
cosrec,CoSRec-Curated_2,CoSRec-Curated_2_3_0#1,7,3,1,curiosity,0.6775721907615662,0.0,0.0,0.0,0.3731043674931563,,,0.3863684596058135,4.482608695652174,0.5533534602561733,0.6099048240045892,2.604697041119684,5,18,0,0.9310703873634338,,,,0.11513004451990128,,0.13526920974254608,0.6775721907615662,,,,0.1323537826538086,0.11237422376871109,,,,,,,4.0
cosrec,CoSRec-Curated_2,CoSRec-Curated_2_3_0#2,7,3,2,curiosity,0.6775721907615662,0.0,0.07894736842105263,0.07894736842105263,0.34114600480326623,,,0.3861845212937871,4.315789473684211,0.5053079084106109,0.5312016978171137,3.641890309773947,22,16,0,0.9310703873634338,,,,0.11513004451990128,,0.13526920974254608,0.6775721907615662,,,,0.1323537826538086,0.11237422376871109,,,,,,,5.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_0_0#0,1,0,0,disappointment,0.6353151798248291,0.0,0.0,0.015151515151515152,0.2559180001561239,,,0.27560202879050305,4.193939393939394,0.495932399097255,0.5833992988805663,1.91365980814659,66,0,0,0.9718999266624451,,,0.21791377663612366,,,,,,,0.1989101618528366,,,0.6353151798248291,0.14989960193634033,0.047167107462882996,,,,0.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_0_0#1,1,0,1,disappointment,0.6353151798248291,0.0,0.0,0.046511627906976744,0.356677225330395,,,0.37498214893827375,4.148837209302326,0.44340938801067775,0.5881285700646517,1.7878660820889163,28,15,0,0.9718999266624451,,,0.21791377663612366,,,,,,,0.1989101618528366,,,0.6353151798248291,0.14989960193634033,0.047167107462882996,,,,1.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_0_0#2,1,0,2,disappointment,0.6353151798248291,0.0,0.0,0.029850746268656716,0.2988195819337816,,,0.33418641323378384,4.13731343283582,0.4340249625749383,0.5723882581486723,1.9612913068287083,27,40,0,0.9718999266624451,,,0.21791377663612366,,,,,,,0.1989101618528366,,,0.6353151798248291,0.14989960193634033,0.047167107462882996,,,,2.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_0_0#3,1,0,3,disappointment,0.6353151798248291,0.0,0.0,0.02702702702702703,0.34271744623027867,,,0.38069765561499147,4.197297297297298,0.43154940486069443,0.5872956928918316,1.7351104013363428,22,52,0,0.9718999266624451,,,0.21791377663612366,,,,,,,0.1989101618528366,,,0.6353151798248291,0.14989960193634033,0.047167107462882996,,,,3.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_1_0#0,3,1,0,confusion,0.6062754392623901,0.0,0.0,0.0,0.2915684295051351,,,0.3400514354694799,4.004166666666666,0.3104629192253188,0.5780835096640652,2.271732395359873,23,1,0,0.8802313208580017,,,0.053857482969760895,0.15646369755268097,,0.15968617796897888,0.43170365691185,0.6062754392623901,,,,,,,,,,,4.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_1_0#1,3,1,1,confusion,0.6062754392623901,0.0,0.0,0.0,0.26892788919837785,,,0.2807431900488112,3.8200000000000003,0.3452212250039364,0.5877203800283697,1.9371170131090614,9,11,0,0.8802313208580017,,,0.053857482969760895,0.15646369755268097,,0.15968617796897888,0.43170365691185,0.6062754392623901,,,,,,,,,,,5.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_1_0#2,3,1,2,confusion,0.6062754392623901,0.0,0.0,0.0,0.28037894127641333,,,0.3065936814026508,4.064705882352941,0.34337343818018473,0.5903536750968945,1.6094379124341005,2,15,0,0.8802313208580017,,,0.053857482969760895,0.15646369755268097,,0.15968617796897888,0.43170365691185,0.6062754392623901,,,,,,,,,,,6.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_1_0#3,3,1,3,confusion,0.6062754392623901,0.0,0.0,0.0,0.31895552486600204,,,0.3360217405249684,4.033333333333333,0.3639321891565633,0.5813850912750407,2.0793627122610183,7,20,0,0.8802313208580017,,,0.053857482969760895,0.15646369755268097,,0.15968617796897888,0.43170365691185,0.6062754392623901,,,,,,,,,,,7.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_3_1#0,7,3,0,admiration,0.7289018034934998,0.0,0.0,0.0,0.2587142607846529,,,0.2823877254675554,4.059259259259259,0.3771409576794556,0.5823331412206985,1.9566729424599971,4,23,0,0.9189543724060059,,,0.018865510821342468,0.04256751760840416,,0.7289018034934998,0.6815434098243713,0.09803006798028946,,,,,,,,,,,8.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_3_1#1,7,3,1,admiration,0.7289018034934998,0.0,0.0,0.0,0.23464812547468944,,,0.27859129795832677,4.038888888888889,0.4087632743749891,0.5876370867562268,1.8770757225927632,0,18,0,0.9189543724060059,,,0.018865510821342468,0.04256751760840416,,0.7289018034934998,0.6815434098243713,0.09803006798028946,,,,,,,,,,,9.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_3_1#2,7,3,2,admiration,0.7289018034934998,0.0,0.0,0.0,0.2946625431310015,,,0.32220647667034064,4.166666666666667,0.38752952290977805,0.5888632872287636,1.8524615543139118,0,15,0,0.9189543724060059,,,0.018865510821342468,0.04256751760840416,,0.7289018034934998,0.6815434098243713,0.09803006798028946,,,,,,,,,,,10.0
cosrec,CoSRec-Curated_3,CoSRec-Curated_3_3_1#3,7,3,3,admiration,0.7289018034934998,0.0,0.0,0.0,0.23156933932462273,,,0.25127932609037945,3.975,0.35989083084028767,0.5740506703613895,2.11329353078558,1,23,0,0.9189543724060059,,,0.018865510821342468,0.04256751760840416,,0.7289018034934998,0.6815434098243713,0.09803006798028946,,,,,,,,,,,11.0
cosrec,CoSRec-Curated_4,CoSRec-Curated_4_0_0#0,1,0,0,confusion,0.86090087890625,0.0,0.0,0.0,0.3636343929711192,,,0.34426665092111475,4.197916666666667,0.4196976854038734,0.5957836703196533,2.1822935855901457,48,0,0,0.9064621925354004,,,0.10781020671129227,0.06724511086940765,,,,0.86090087890625,0.03247086703777313,0.036776162683963776,,,,,,,,,0.0
cosrec,CoSRec-Curated_4,CoSRec-Curated_4_0_0#1,1,0,1,confusion,0.86090087890625,0.0,0.0,0.0,0.3643217513603274,,,0.39427911614968775,4.23,0.39263633023670813,0.6001318305936856,2.606966855132689,15,15,0,0.9064621925354004,,,0.10781020671129227,0.06724511086940765,,,,0.86090087890625,0.03247086703777313,0.036776162683963776,,,,,,,,,1.0
cosrec,CoSRec-Curated_4,CoSRec-Curated_4_0_0#2,1,0,2,confusion,0.86090087890625,0.0,0.0,0.0,0.31612322205512294,,,0.3095942896131843,4.316666666666666,0.44681152574397737,0.6070937355846335,1.892582818462642,10,20,0,0.9064621925354004,,,0.10781020671129227,0.06724511086940765,,,,0.86090087890625,0.03247086703777313,0.036776162683963776,,,,,,,,,2.0
cosrec,CoSRec-Curated_4,CoSRec-Curated_4_0_0#3,1,0,3,confusion,0.86090087890625,0.0,0.027777777777777776,0.027777777777777776,0.421058733385203,,,0.44328977063979424,4.188888888888889,0.41409489319267306,0.5962471317529019,2.714026692019402,8,28,0,0.9064621925354004,,,0.10781020671129227,0.06724511086940765,,,,0.86090087890625,0.03247086703777313,0.036776162683963776,,,,,,,,,3.0
cosrec,CoSRec-Curated_4,CoSRec-Curated_4_3_0#0,7,3,0,curiosity,0.74555903673172,0.0,0.0,0.02857142857142857,0.3465783463096617,,,0.33065658951346244,4.248571428571428,0.4594866950086601,0.5903406812288161,2.46955784276974,15,20,0,0.7994024753570557,,,0.020935727283358574,0.04052254557609558,,0.6898261904716492,0.74555903673172,0.06589023768901825,,,,,,,,,,,4.0
cosrec,CoSRec-Curated_4,CoSRec-Curated_4_3_0#1,7,3,1,curiosity,0.74555903673172,0.0,0.0,0.0,0.3334951777610206,,,0.33855252067761443,4.2558823529411764,0.4462243092796873,0.6016998258687352,2.4768568282147614,8,26,0,0.7994024753570557,,,0.020935727283358574,0.04052254557609558,,0.6898261904716492,0.74555903673172,0.06589023768901825,,,,,,,,,,,5.0
cosrec,CoSRec-Curated_4,CoSRec-Curated_4_3_0#2,7,3,2,curiosity,0.74555903673172,0.0,0.0,0.0,0.28219111656187007,,,0.28823664133064225,4.218181818181818,0.4184809836675685,0.6025954470575692,2.280527764649266,1,21,0,0.7994024753570557,,,0.020935727283358574,0.04052254557609558,,0.6898261904716492,0.74555903673172,0.06589023768901825,,,,,,,,,,,6.0
cosrec,CoSRec-Curated_4,CoSRec-Curated_4_3_0#3,7,3,3,curiosity,0.74555903673172,0.0,0.0,0.0,0.2573267385080644,,,0.2516401616543327,4.094444444444445,0.4141867422453157,0.6059251419585292,2.3588386404459953,2,16,0,0.7994024753570557,,,0.020935727283358574,0.04052254557609558,,0.6898261904716492,0.74555903673172,0.06589023768901825,,,,,,,,,,,7.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_0_0#0,1,0,0,confusion,0.5164953470230103,0.0,0.03773584905660377,0.1320754716981132,0.45982313185683654,,,0.5129276922665573,4.215094339622642,0.46055442167776284,0.4881770341949499,2.790356035545113,53,0,0,0.9339771270751953,,,0.33747515082359314,0.03019365854561329,,,0.39193639159202576,0.5164953470230103,0.014243707060813904,,,,,,,,,,0.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_0_0#1,1,0,1,confusion,0.5164953470230103,0.0,0.05172413793103448,0.13793103448275862,0.567092602708123,,,0.6050445490528237,4.312068965517241,0.44308254469836406,0.4935544373813613,2.6635894480927162,51,7,0,0.9339771270751953,,,0.33747515082359314,0.03019365854561329,,,0.39193639159202576,0.5164953470230103,0.014243707060813904,,,,,,,,,,1.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_0_0#2,1,0,2,confusion,0.5164953470230103,0.019230769230769232,0.057692307692307696,0.17307692307692307,0.41112706777805,,,0.4932445526446471,4.305769230769231,0.4600638300449354,0.47527431626305766,2.9010894259991105,24,28,0,0.9339771270751953,,,0.33747515082359314,0.03019365854561329,,,0.39193639159202576,0.5164953470230103,0.014243707060813904,,,,,,,,,,2.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_0_0#3,1,0,3,confusion,0.5164953470230103,0.0,0.03125,0.09375,0.4561035133843959,,,0.4706148638009762,4.309375,0.45039167060305463,0.494696547279065,2.6940154617327994,19,13,0,0.9339771270751953,,,0.33747515082359314,0.03019365854561329,,,0.39193639159202576,0.5164953470230103,0.014243707060813904,,,,,,,,,,3.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_1_1#0,3,1,0,curiosity,0.7770517468452454,0.0,0.08695652173913043,0.2391304347826087,0.6116090748380003,,,0.630660697048736,4.439130434782609,0.4891937592847412,0.45820947876158,2.862826047805724,28,18,0,0.942253828048706,,,0.04301180690526962,0.08952789753675461,,0.2714736759662628,0.7770517468452454,0.08426839858293533,,,,,,,,,,,4.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_1_1#1,3,1,1,curiosity,0.7770517468452454,0.0,0.0,0.16129032258064516,0.46554263699565956,,,0.5317780791442546,4.258064516129032,0.4780451135457459,0.45673638323665855,2.8734449467026475,20,11,0,0.942253828048706,,,0.04301180690526962,0.08952789753675461,,0.2714736759662628,0.7770517468452454,0.08426839858293533,,,,,,,,,,,5.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_1_1#2,3,1,2,curiosity,0.7770517468452454,0.0,0.02,0.12,0.5576697313915848,,,0.5834829160762084,4.402,0.47988348291607624,0.48880444454464766,2.51353160219754,19,31,0,0.942253828048706,,,0.04301180690526962,0.08952789753675461,,0.2714736759662628,0.7770517468452454,0.08426839858293533,,,,,,,,,,,6.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_1_1#3,3,1,3,curiosity,0.7770517468452454,0.0,0.11627906976744186,0.23255813953488372,0.6220251521257077,,,0.6940529416718847,4.416279069767442,0.48824759331070366,0.4830003407814664,2.6065222482507964,8,35,0,0.942253828048706,,,0.04301180690526962,0.08952789753675461,,0.2714736759662628,0.7770517468452454,0.08426839858293533,,,,,,,,,,,7.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_3_0#0,7,3,0,curiosity,0.7650163769721985,0.0,0.03333333333333333,0.1,0.573429775902716,,,0.5640686506062038,4.453333333333333,0.5063821970293393,0.4704511773673068,2.8950358415133994,37,23,0,0.906377911567688,,,0.021417828276753426,0.03697851300239563,,0.6691864132881165,0.7650163769721985,0.0632481798529625,,,,,,,,,,,8.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_3_0#1,7,3,1,curiosity,0.7650163769721985,0.0,0.075,0.15,0.6638195777473316,,,0.6646197449220594,4.3875,0.4562509840969926,0.527797936206847,2.327212611047587,19,21,0,0.906377911567688,,,0.021417828276753426,0.03697851300239563,,0.6691864132881165,0.7650163769721985,0.0632481798529625,,,,,,,,,,,9.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_3_0#2,7,3,2,curiosity,0.7650163769721985,0.0,0.03773584905660377,0.11320754716981132,0.5541355430904102,,,0.5676509122022085,4.409433962264151,0.4942350484101449,0.5192481556138456,2.4553629728198008,20,33,0,0.906377911567688,,,0.021417828276753426,0.03697851300239563,,0.6691864132881165,0.7650163769721985,0.0632481798529625,,,,,,,,,,,10.0
cosrec,CoSRec-Curated_5,CoSRec-Curated_5_3_0#3,7,3,3,curiosity,0.7650163769721985,0.0,0.0,0.0,0.5383727942376184,,,0.5023828268514144,4.443333333333333,0.5013593659791109,0.5056772749127842,2.6565201769491433,6,24,0,0.906377911567688,,,0.021417828276753426,0.03697851300239563,,0.6691864132881165,0.7650163769721985,0.0632481798529625,,,,,,,,,,,11.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_0_0#0,1,0,0,desire,0.33908531069755554,0.0,0.0,0.05405405405405406,0.37050251556427405,,,0.39528995221012225,4.462162162162162,0.601624770731998,0.45992425569883894,2.9595944927171205,37,0,0,0.9132729768753052,,0.33908531069755554,0.09569378942251205,0.08392899483442307,0.05698458477854729,,,,,0.29062455892562866,,,,,,,,,0.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_0_0#1,1,0,1,desire,0.33908531069755554,0.0,0.0,0.037037037037037035,0.5139166277326516,,,0.526286324113438,4.551851851851852,0.61842696105017,0.4790928833296808,2.600395629377638,23,4,0,0.9132729768753052,,0.33908531069755554,0.09569378942251205,0.08392899483442307,0.05698458477854729,,,,,0.29062455892562866,,,,,,,,,1.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_0_0#2,1,0,2,desire,0.33908531069755554,0.0,0.0,0.03225806451612903,0.4079607254289652,,,0.3710058360126168,4.509677419354839,0.5721070088022714,0.46573878199675567,2.993710485845935,24,7,0,0.9132729768753052,,0.33908531069755554,0.09569378942251205,0.08392899483442307,0.05698458477854729,,,,,0.29062455892562866,,,,,,,,,2.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_0_0#3,1,0,3,desire,0.33908531069755554,0.0,0.0,0.03333333333333333,0.4276074604248289,,,0.381409751745132,4.38,0.5875925051173044,0.459282161472103,3.329051719480391,8,22,0,0.9132729768753052,,0.33908531069755554,0.09569378942251205,0.08392899483442307,0.05698458477854729,,,,,0.29062455892562866,,,,,,,,,3.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_1_0#0,3,1,0,curiosity,0.7636868357658386,0.0,0.010752688172043012,0.03225806451612903,0.37565307981671053,,,0.37873470099535594,4.526881720430108,0.6132655428067377,0.4994929474512155,2.442054973066441,74,19,0,0.7892435789108276,,,0.13449452817440033,0.04157795384526253,0.008189013227820396,,0.7636868357658386,0.20434898138046265,,,,,,,,,,,4.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_1_0#1,3,1,1,curiosity,0.7636868357658386,0.0,0.03225806451612903,0.06451612903225806,0.34149635461295,,,0.3523549758483551,4.532258064516129,0.6355361868336712,0.5120620988981749,2.058489844823052,28,34,0,0.7892435789108276,,,0.13449452817440033,0.04157795384526253,0.008189013227820396,,0.7636868357658386,0.20434898138046265,,,,,,,,,,,5.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_1_0#2,3,1,2,curiosity,0.7636868357658386,0.0,0.03571428571428571,0.08928571428571429,0.39821869749437006,,,0.4099354432372855,4.635714285714286,0.6795358436241762,0.5101981073900357,2.0681784131852803,36,20,0,0.7892435789108276,,,0.13449452817440033,0.04157795384526253,0.008189013227820396,,0.7636868357658386,0.20434898138046265,,,,,,,,,,,6.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_1_0#3,3,1,3,curiosity,0.7636868357658386,0.0,0.0,0.018867924528301886,0.34644596605374917,,,0.3420141828801288,4.660377358490566,0.702221905330612,0.5282925973530019,1.9273401985199463,21,32,0,0.7892435789108276,,,0.13449452817440033,0.04157795384526253,0.008189013227820396,,0.7636868357658386,0.20434898138046265,,,,,,,,,,,7.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_2_0#0,5,2,0,curiosity,0.7849198579788208,0.0,0.0,0.0136986301369863,0.280112931675145,,,0.27483321578092546,4.608219178082192,0.7008841235227761,0.5222257351400694,1.7779613611736718,47,26,1,,0.7876542210578918,,,0.049062903970479965,,0.12783075869083405,0.7849198579788208,0.05077577009797096,,,0.14287889003753662,,,,,,,,8.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_2_0#1,5,2,1,curiosity,0.7849198579788208,0.0,0.0,0.0,0.26483663302230065,,,0.264085111864989,4.695454545454545,0.7031426690141853,0.5321623365117539,1.609267120268869,16,28,1,,0.7876542210578918,,,0.049062903970479965,,0.12783075869083405,0.7849198579788208,0.05077577009797096,,,0.14287889003753662,,,,,,,,9.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_2_0#2,5,2,2,curiosity,0.7849198579788208,0.0,0.0,0.016129032258064516,0.3950370939375925,,,0.372222306875727,4.511290322580645,0.6137133598468111,0.49414120763528446,2.5118726447284603,19,43,1,,0.7876542210578918,,,0.049062903970479965,,0.12783075869083405,0.7849198579788208,0.05077577009797096,,,0.14287889003753662,,,,,,,,10.0
cosrec,CoSRec-Curated_6,CoSRec-Curated_6_2_0#3,5,2,3,curiosity,0.7849198579788208,0.0,0.0,0.02564102564102564,0.36960714310260756,,,0.3558050619930639,4.538461538461538,0.6424588899789655,0.52705529066848,1.7949775019028553,11,28,1,,0.7876542210578918,,,0.049062903970479965,,0.12783075869083405,0.7849198579788208,0.05077577009797096,,,0.14287889003753662,,,,,,,,11.0
cosrec,CoSRec-Curated_7,CoSRec-Curated_7_0_0#0,1,0,0,curiosity,0.7416366338729858,0.0,0.0,0.05172413793103448,0.47819405993337183,,,0.48429245462294834,4.517241379310345,0.6180319146048138,0.47923058740730773,3.687322919035,58,0,0,0.9052190780639648,,0.041621457785367966,0.19968776404857635,,0.03494807332754135,,0.7416366338729858,0.09050989151000977,,,,,,,,,,,0.0
cosrec,CoSRec-Curated_7,CoSRec-Curated_7_0_0#1,1,0,1,curiosity,0.7416366338729858,0.02631578947368421,0.05263157894736842,0.15789473684210525,0.5950421696766376,,,0.5947716480620541,4.415789473684211,0.5537234086633684,0.4872690085810328,3.9678514243305463,69,7,0,0.9052190780639648,,0.041621457785367966,0.19968776404857635,,0.03494807332754135,,0.7416366338729858,0.09050989151000977,,,,,,,,,,,1.0
cosrec,CoSRec-Curated_7,CoSRec-Curated_7_0_0#2,1,0,2,curiosity,0.7416366338729858,0.0,0.0,0.05084745762711865,0.5481434469228629,,,0.5113408004611579,4.5288135593220336,0.5976077436090407,0.5225445687662831,3.989225371040768,47,12,0,0.9052190780639648,,0.041621457785367966,0.19968776404857635,,0.03494807332754135,,0.7416366338729858,0.09050989151000977,,,,,,,,,,,2.0
cosrec,CoSRec-Curated_7,CoSRec-Curated_7_1_0#0,3,1,0,curiosity,0.7327119708061218,0.0,0.0,0.0,0.3271559410110611,,,0.3397050333280848,4.426666666666667,0.6270613551671652,0.661429062982043,2.4287860067611713,15,0,0,0.8143181204795837,,,0.037542108446359634,0.099095419049263,,0.4470537006855011,0.7327119708061218,0.07870160043239594,,,,,,,,,,,3.0
